image_path	vocab_id	label
ground_truth/sample_set/test/13/2/7.jpg	8160	నిరోధించి
ground_truth/sample_set/test/13/2/8.jpg	10825	రాష్ట్
ground_truth/sample_set/test/13/2/9.jpg	8117	నిబద్ధతల్ని
ground_truth/sample_set/test/13/2/10.jpg	7651	దారిమళ్ళించడం
ground_truth/sample_set/test/13/2/11.jpg	5946	గడ్డి
ground_truth/sample_set/test/13/2/12.jpg	9456	ప్రైవసీకి
ground_truth/sample_set/test/13/2/13.jpg	7920	నడవడిగలవారు
ground_truth/sample_set/test/13/2/14.jpg	6289	చల్లేందుకు
ground_truth/sample_set/test/13/2/15.jpg	5772	కొస్తా
ground_truth/sample_set/test/13/2/16.jpg	7210	తలలు
ground_truth/sample_set/test/13/2/17.jpg	6923	జోనాథన్
ground_truth/sample_set/test/13/2/18.jpg	2971	పెట్టాల్సి
ground_truth/sample_set/test/13/2/19.jpg	11915	వ్యాపింపజేశారు
ground_truth/sample_set/test/13/2/20.jpg	4876	ఎంపికపై
ground_truth/sample_set/test/13/2/21.jpg	7022	డిటర్జెంట్లు
ground_truth/sample_set/test/13/2/22.jpg	9403	ప్రాణమున్న
ground_truth/sample_set/test/13/2/23.jpg	9824	భగవానుని
ground_truth/sample_set/test/13/2/24.jpg	8664	పరుగున
ground_truth/sample_set/test/13/2/25.jpg	5559	కీడైనది
ground_truth/sample_set/test/13/2/26.jpg	7091	తగ్గని
ground_truth/sample_set/test/13/7/1.jpg	5129	ఓడితే
ground_truth/sample_set/test/13/7/2.jpg	7362	తీసుకెళ్లకుండా
ground_truth/sample_set/test/13/7/3.jpg	12080	షర్మిళ
ground_truth/sample_set/test/13/7/4.jpg	12651	సెమినార్లను
ground_truth/sample_set/test/13/7/5.jpg	10630	యెప్పుడో
ground_truth/sample_set/test/13/7/6.jpg	5234	కనుకొన్నాడు
ground_truth/sample_set/test/13/7/7.jpg	12795	స్వయంకృతాపరాధాలు
ground_truth/sample_set/test/13/7/8.jpg	5482	కార్పణ్యాలే
ground_truth/sample_set/test/13/7/9.jpg	10165	మాట్లాడేటప్పుడు
ground_truth/sample_set/test/13/7/10.jpg	196	సమావేశంలో
ground_truth/sample_set/test/13/7/11.jpg	10070	మరవలేదు
ground_truth/sample_set/test/13/7/12.jpg	12276	సభ్యసమాజం
ground_truth/sample_set/test/13/7/13.jpg	5583	కుట్టించు
ground_truth/sample_set/test/13/7/14.jpg	5555	కిలోలు
ground_truth/sample_set/test/13/7/15.jpg	10257	మింగేస్తుంటాయి
ground_truth/sample_set/test/13/7/16.jpg	8901	పురంజయుడు
ground_truth/sample_set/test/13/7/17.jpg	10477	మేడమ్
ground_truth/sample_set/test/13/7/18.jpg	6416	చూపకపోవడం
ground_truth/sample_set/test/13/7/19.jpg	8774	పారిశ్రామికవేత్తలను
ground_truth/sample_set/test/13/7/20.jpg	12625	సూసైడ్
ground_truth/sample_set/test/13/7/21.jpg	11663	వుండవద్దా
ground_truth/sample_set/test/13/7/22.jpg	3436	వెనకబడిన
ground_truth/sample_set/test/13/9/1.jpg	5015	ఏతెంచుతుంది
ground_truth/sample_set/test/13/9/2.jpg	12026	శుభారంభాన్నిచ్చాడు
ground_truth/sample_set/test/13/9/3.jpg	9994	మడికొండవద్ద
ground_truth/sample_set/test/13/9/4.jpg	351	అనుమానం
ground_truth/sample_set/test/13/9/5.jpg	7532	త్రాగని
ground_truth/sample_set/test/13/9/6.jpg	5903	ఖాతరు
ground_truth/sample_set/test/13/9/7.jpg	7066	డ్రైవర్లు
ground_truth/sample_set/test/13/9/8.jpg	5300	కలగజేసుకుంటే
ground_truth/sample_set/test/13/9/9.jpg	9020	పెన్సిలు
ground_truth/sample_set/test/13/9/10.jpg	12277	సభ్యురాలైంది
ground_truth/sample_set/test/13/9/11.jpg	4831	ఉసిరి
ground_truth/sample_set/test/13/9/12.jpg	1372	లాటిన్
ground_truth/sample_set/test/13/9/13.jpg	7177	తయారుచేస్తాయి
ground_truth/sample_set/test/13/9/14.jpg	3582	సుపరిపాలన
ground_truth/sample_set/test/13/9/15.jpg	2818	నారాయణ్
ground_truth/sample_set/test/13/9/16.jpg	9969	మంత్రులపైన
ground_truth/sample_set/test/13/9/17.jpg	7660	దింపిన
ground_truth/sample_set/test/13/9/18.jpg	12259	సన్మానాలు
ground_truth/sample_set/test/13/9/19.jpg	11302	వాదోపవాదాల
ground_truth/sample_set/test/13/9/20.jpg	212	ఉండి
ground_truth/sample_set/test/13/9/21.jpg	11067	లేవా
ground_truth/sample_set/test/13/9/22.jpg	8688	పలకరిస్తూ
ground_truth/sample_set/test/13/9/23.jpg	694	ప్రదర్శన
ground_truth/sample_set/test/13/12/1.jpg	5732	కొనసాగించనున్నారు
ground_truth/sample_set/test/13/12/2.jpg	11534	వివక్షతలవంటి
ground_truth/sample_set/test/13/12/3.jpg	2204	ఆటోగ్రాఫ్
ground_truth/sample_set/test/13/12/4.jpg	10979	లగడపాటి
ground_truth/sample_set/test/13/12/5.jpg	11571	విశ్వాసాన్నీ
ground_truth/sample_set/test/13/12/6.jpg	11584	విషాదాలు
ground_truth/sample_set/test/13/12/7.jpg	1427	సమాఖ్య
ground_truth/sample_set/test/13/12/8.jpg	4464	ఆల్ఫ్రెడ్
ground_truth/sample_set/test/13/12/9.jpg	12540	సినిమాలోనూ
ground_truth/sample_set/test/13/12/10.jpg	8657	పరిస్థితులవల్ల
ground_truth/sample_set/test/13/12/11.jpg	1102	అక్కడికి
ground_truth/sample_set/test/13/12/12.jpg	6803	జరుగుతున్నా
ground_truth/sample_set/test/13/12/13.jpg	1603	కొలిచి
ground_truth/sample_set/test/13/12/14.jpg	6203	ఘోరాతిఘోరమై
ground_truth/sample_set/test/13/12/15.jpg	12901	హెడ్లీని
ground_truth/sample_set/test/13/12/16.jpg	9200	ప్రకటిస్తున్నాడు
ground_truth/sample_set/test/13/12/17.jpg	9674	బాల్యంలోనే
ground_truth/sample_set/test/13/12/18.jpg	7747	దూరాన
ground_truth/sample_set/test/13/12/19.jpg	6367	చిరంజీవుల
ground_truth/sample_set/test/13/12/20.jpg	4814	ఉభయులూ
ground_truth/sample_set/test/13/12/21.jpg	10424	మూసివేసిన
ground_truth/sample_set/test/13/12/22.jpg	2360	కడియం
ground_truth/sample_set/test/13/12/23.jpg	10770	రాణిస్తాడు
ground_truth/sample_set/test/13/13/1.jpg	12589	సుబ్బారావుగారు
ground_truth/sample_set/test/13/13/2.jpg	12299	సమర్థనీయం
ground_truth/sample_set/test/13/13/3.jpg	4449	ఆలస్యమైంది
ground_truth/sample_set/test/13/13/4.jpg	3846	అత్యవసరంగా
ground_truth/sample_set/test/13/13/5.jpg	3671	అంటున్నారో
ground_truth/sample_set/test/13/13/6.jpg	11424	విద్యలయాల
ground_truth/sample_set/test/13/13/7.jpg	2214	ఆనాటినుంచి
ground_truth/sample_set/test/13/13/8.jpg	6665	చేసుకుని-ఇరవై
ground_truth/sample_set/test/13/13/9.jpg	12273	సభల్లో
ground_truth/sample_set/test/13/13/10.jpg	7811	దొరికిపోయిన
ground_truth/sample_set/test/13/13/11.jpg	6873	జీన్
ground_truth/sample_set/test/13/13/12.jpg	9498	ఫీవరు
ground_truth/sample_set/test/13/13/13.jpg	10585	యావదాంధ్ర
ground_truth/sample_set/test/13/13/14.jpg	6719	ఛార్జీలు
ground_truth/sample_set/test/13/13/15.jpg	6709	చోటునాది
ground_truth/sample_set/test/13/13/16.jpg	11156	వడ్డన
ground_truth/sample_set/test/13/13/17.jpg	781	చిన్నచిన్న
ground_truth/sample_set/test/13/13/18.jpg	1893	మనస్సును
ground_truth/sample_set/test/13/13/19.jpg	7203	తలను
ground_truth/sample_set/test/13/13/20.jpg	4045	అభిమాని
ground_truth/sample_set/test/13/13/21.jpg	11023	లీజులు
ground_truth/sample_set/test/13/13/22.jpg	1946	రాయడం
ground_truth/sample_set/test/13/13/23.jpg	12887	హీరోకి
ground_truth/sample_set/test/13/13/24.jpg	6733	జగనే
ground_truth/sample_set/test/13/23/1.jpg	861	వినియోగదారుల
ground_truth/sample_set/test/13/23/2.jpg	7432	తెలియజేయక
ground_truth/sample_set/test/13/23/3.jpg	1348	ముదురు
ground_truth/sample_set/test/13/23/4.jpg	10436	మెంబర్లకు
ground_truth/sample_set/test/13/23/5.jpg	7769	దేనినో
ground_truth/sample_set/test/13/23/6.jpg	7130	తనిఖీల్లో
ground_truth/sample_set/test/13/23/7.jpg	7133	తన్మయపరిచి
ground_truth/sample_set/test/13/23/8.jpg	5553	కిరీటాన్ని
ground_truth/sample_set/test/13/23/9.jpg	6261	చరిత్రకి
ground_truth/sample_set/test/13/23/10.jpg	10373	మునికుమారుడొకడు
ground_truth/sample_set/test/13/23/11.jpg	6314	చాలిబాన్ల
ground_truth/sample_set/test/13/23/12.jpg	7962	నరుక్కుంటున్నారు
ground_truth/sample_set/test/13/23/13.jpg	12137	సంతరించుకోవాలి
ground_truth/sample_set/test/13/23/14.jpg	7374	తీసుకోవడమే
ground_truth/sample_set/test/13/23/15.jpg	9837	భయపడ్డాడో
ground_truth/sample_set/test/13/23/16.jpg	8094	నిట్టూర్చి
ground_truth/sample_set/test/13/23/17.jpg	10510	మొగమైనా
ground_truth/sample_set/test/13/23/18.jpg	12346	సరకుల
ground_truth/sample_set/test/13/23/19.jpg	4246	అహల్య
ground_truth/sample_set/test/13/23/20.jpg	11288	వాడుక
ground_truth/sample_set/test/13/23/21.jpg	12087	షిండే
ground_truth/sample_set/test/13/23/22.jpg	6646	చేశాడో
ground_truth/sample_set/test/13/23/23.jpg	11349	వాళ్లెవరూ
ground_truth/sample_set/test/13/24/1.jpg	574	పనిచేస్తున్న
ground_truth/sample_set/test/13/24/2.jpg	6235	చతుర్విధాన్నాలే
ground_truth/sample_set/test/13/24/3.jpg	8073	నిండిన
ground_truth/sample_set/test/13/24/4.jpg	7304	తిరుమలాచార్యుడు
ground_truth/sample_set/test/13/24/5.jpg	11690	వృద్ధనేత
ground_truth/sample_set/test/13/24/6.jpg	6339	చిత్తరువుని
ground_truth/sample_set/test/13/24/7.jpg	9555	బడుగులు
ground_truth/sample_set/test/13/24/8.jpg	7885	నకిలీలు
ground_truth/sample_set/test/13/24/9.jpg	1113	అబ్బాయి
ground_truth/sample_set/test/13/24/10.jpg	3238	యజమానుల
ground_truth/sample_set/test/13/24/11.jpg	5278	కరవయ్యారట
ground_truth/sample_set/test/13/24/12.jpg	12687	సోదరుడికి
ground_truth/sample_set/test/13/24/13.jpg	538	అదీ
ground_truth/sample_set/test/13/24/14.jpg	1327	భాగస్వామ్యం
ground_truth/sample_set/test/13/24/15.jpg	1612	ఖర్చుపెట్టి
ground_truth/sample_set/test/13/24/16.jpg	1601	కొనే
ground_truth/sample_set/test/13/24/17.jpg	4208	అవార్డులలో
ground_truth/sample_set/test/13/24/18.jpg	438	చూసినా
ground_truth/sample_set/test/13/24/19.jpg	4546	ఇండియాస్థాయిలో
ground_truth/sample_set/test/13/24/20.jpg	1716	తెలుసుకోవడానికి
ground_truth/sample_set/test/13/24/21.jpg	7663	దిగజారడంతో
ground_truth/sample_set/test/13/24/22.jpg	7572	దగ్గిరికి
ground_truth/sample_set/test/13/24/23.jpg	5418	కాకీ
ground_truth/sample_set/test/13/32/1.jpg	11089	లోనవుతాడు
ground_truth/sample_set/test/13/32/2.jpg	7094	తగ్గించినా
ground_truth/sample_set/test/13/32/3.jpg	4738	ఉదర
ground_truth/sample_set/test/13/32/4.jpg	12890	హుషారు
ground_truth/sample_set/test/13/32/5.jpg	10290	మిలియన్లు
ground_truth/sample_set/test/13/32/6.jpg	12006	శివానంద్
ground_truth/sample_set/test/13/32/7.jpg	5337	కలుపుతుంది
ground_truth/sample_set/test/13/32/8.jpg	9923	భృంగి
ground_truth/sample_set/test/13/32/9.jpg	12209	సంస్కారానికి
ground_truth/sample_set/test/13/32/10.jpg	12948	౯౮
ground_truth/sample_set/test/13/32/11.jpg	2704	తీసుకోవచ్చు
ground_truth/sample_set/test/13/32/12.jpg	7461	తెలుసుకుంటాము
ground_truth/sample_set/test/13/32/13.jpg	6835	జాడ్యానికి
ground_truth/sample_set/test/13/32/14.jpg	9007	పెద్దన
ground_truth/sample_set/test/13/32/15.jpg	5256	కన్యా-మీనా
ground_truth/sample_set/test/13/32/16.jpg	3822	అణుబాంబులను
ground_truth/sample_set/test/13/32/17.jpg	3746	అక్కారంలో
ground_truth/sample_set/test/13/32/18.jpg	8630	పరిరక్షితా
ground_truth/sample_set/test/13/32/19.jpg	5684	కేబుల్స్
ground_truth/sample_set/test/13/32/20.jpg	5724	కొద్దిమతి
ground_truth/sample_set/test/13/32/21.jpg	3887	అధిష్ఠానవర్గాన్ని
ground_truth/sample_set/test/13/32/22.jpg	9801	బ్రాణ
ground_truth/sample_set/test/13/32/23.jpg	1362	రాష్టవ్య్రాప్తంగా
ground_truth/sample_set/test/13/32/24.jpg	11252	వహించారు
ground_truth/sample_set/test/13/32/25.jpg	7706	దుందుభి
ground_truth/sample_set/test/13/32/26.jpg	2112	అందేలా
ground_truth/sample_set/val/4/69/1.jpg	9121	పొరలున్నాయని
ground_truth/sample_set/val/4/69/2.jpg	4878	ఎంప్లాయాస్
ground_truth/sample_set/val/4/69/3.jpg	7101	తగ్గుతారు
ground_truth/sample_set/val/4/69/4.jpg	1173	కారణమని
ground_truth/sample_set/val/4/69/5.jpg	7483	తేజోవిశేషాలు
ground_truth/sample_set/val/4/69/6.jpg	10712	రసాయనిక
ground_truth/sample_set/val/4/69/7.jpg	528	వుండే
ground_truth/sample_set/val/4/69/8.jpg	8495	పడేందుకు
ground_truth/sample_set/val/4/69/9.jpg	11266	వాచకం
ground_truth/sample_set/val/4/69/10.jpg	6950	టాల్కం
ground_truth/sample_set/val/4/69/11.jpg	2613	జన్మదినం
ground_truth/sample_set/val/4/69/12.jpg	10965	లక్కరాజు
ground_truth/sample_set/val/4/69/13.jpg	4113	అరణ్యం
ground_truth/sample_set/val/4/69/14.jpg	5061	ఐఐటీ
ground_truth/sample_set/val/4/69/15.jpg	11275	వాటినన్నిటినీ
ground_truth/sample_set/val/4/69/16.jpg	1208	చేతిలోని
ground_truth/sample_set/val/4/69/17.jpg	1692	తపన
ground_truth/sample_set/val/4/69/18.jpg	6656	చేసితివయా
ground_truth/sample_set/val/4/69/19.jpg	2095	హరీష్
ground_truth/sample_set/val/4/69/20.jpg	10683	రచయిత్రికీ
ground_truth/sample_set/val/4/69/21.jpg	313	భాగం
ground_truth/sample_set/val/4/69/22.jpg	2353	ఔర
ground_truth/sample_set/val/4/69/23.jpg	5621	కూడళ్ల
ground_truth/sample_set/val/4/69/24.jpg	10683	రచయిత్రికీ
ground_truth/sample_set/val/4/69/25.jpg	12768	స్పాంచ్
ground_truth/sample_set/val/4/69/26.jpg	1379	వసూళ్లు
ground_truth/sample_set/val/4/69/27.jpg	2265	ఇస్తుంది
ground_truth/sample_set/val/4/69/28.jpg	3779	అటామిక్
ground_truth/sample_set/val/4/149/1.jpg	9657	బాపతు
ground_truth/sample_set/val/4/149/2.jpg	11730	వెనుకభాగాన్ని
ground_truth/sample_set/val/4/149/3.jpg	10333	ముక్తాయింపుగా
ground_truth/sample_set/val/4/149/4.jpg	3520	సన్నిధిలో
ground_truth/sample_set/val/4/149/5.jpg	4487	ఆశించరు
ground_truth/sample_set/val/4/149/6.jpg	10475	మేఘానికి
ground_truth/sample_set/val/4/149/7.jpg	5322	కలిగిస్తుంటాయి
ground_truth/sample_set/val/4/149/8.jpg	9026	పెరిగాయ
ground_truth/sample_set/val/4/149/9.jpg	5266	కమలాపండు
ground_truth/sample_set/val/4/149/10.jpg	12853	హస్తాల్లో
ground_truth/sample_set/val/4/149/11.jpg	229	ఎన్
ground_truth/sample_set/val/4/149/12.jpg	1398	వుండేవాడు
ground_truth/sample_set/val/4/149/13.jpg	4833	ఊగిపోతూ
ground_truth/sample_set/val/4/149/14.jpg	4583	ఇతిహాసాల
ground_truth/sample_set/val/4/149/15.jpg	8187	నిర్మిస్తే
ground_truth/sample_set/val/4/149/16.jpg	6961	టీపాయ్
ground_truth/sample_set/val/4/149/17.jpg	10032	మనవడి
ground_truth/sample_set/val/4/149/18.jpg	3959	అనుయాయులు
ground_truth/sample_set/val/4/149/19.jpg	12705	సౌశీల్యము
ground_truth/sample_set/val/4/149/20.jpg	3515	సంస్కృతీ
ground_truth/sample_set/val/4/149/21.jpg	5261	కప్పి
ground_truth/sample_set/val/4/149/22.jpg	10964	లంబగిరి
ground_truth/sample_set/val/4/149/23.jpg	5216	కనపడే
ground_truth/sample_set/val/4/149/24.jpg	11737	వెబ్
ground_truth/sample_set/val/4/155/1.jpg	3938	అనుగ్రహించింది
ground_truth/sample_set/val/4/155/2.jpg	4718	ఉడుక్కుంటున్నట్టు
ground_truth/sample_set/val/4/155/3.jpg	8043	నామాలతో
ground_truth/sample_set/val/4/155/4.jpg	12778	స్మరణ
ground_truth/sample_set/val/4/155/5.jpg	11700	వెంకట్రావ్
ground_truth/sample_set/val/4/155/6.jpg	9005	పెద్దగాని
ground_truth/sample_set/val/4/155/7.jpg	7636	దానజల
ground_truth/sample_set/val/4/155/8.jpg	4393	ఆమోదించింది
ground_truth/sample_set/val/4/155/9.jpg	8695	పలుచటి
ground_truth/sample_set/val/4/155/10.jpg	8521	పదాదికారులంతా
ground_truth/sample_set/val/4/155/11.jpg	5877	క్షిపణి
ground_truth/sample_set/val/4/155/12.jpg	11554	విశేషణాలతో
ground_truth/sample_set/val/4/155/13.jpg	3612	స్థలాలు
ground_truth/sample_set/val/4/155/14.jpg	6141	గోనె
ground_truth/sample_set/val/4/155/15.jpg	8778	పారేస్తే
ground_truth/sample_set/val/4/155/16.jpg	4309	ఆటలను
ground_truth/sample_set/val/4/155/17.jpg	2283	ఉత్తేజాన్ని
ground_truth/sample_set/val/4/155/18.jpg	6995	ట్విన్
ground_truth/sample_set/val/4/155/19.jpg	8499	పడ్డట్టు
ground_truth/sample_set/val/4/155/20.jpg	5232	కనిఫిస్తుంది
ground_truth/sample_set/val/4/155/21.jpg	11423	విద్యకే
ground_truth/sample_set/val/4/155/22.jpg	12874	హిందుత్వాన్ని
ground_truth/sample_set/val/4/155/23.jpg	1354	మొహంలో
ground_truth/sample_set/val/4/155/24.jpg	10946	రోజులలోనే
ground_truth/sample_set/val/4/189/1.jpg	8413	పంపించవలసిన
ground_truth/sample_set/val/4/189/2.jpg	8464	పట్టులేకపోవడమే
ground_truth/sample_set/val/4/189/3.jpg	12431	సాగించి
ground_truth/sample_set/val/4/189/4.jpg	7531	త్రయోదశి
ground_truth/sample_set/val/4/189/5.jpg	4275	ఆకాశమే
ground_truth/sample_set/val/4/189/6.jpg	4442	ఆర్యా
ground_truth/sample_set/val/4/189/7.jpg	9974	మందిరమే
ground_truth/sample_set/val/4/189/8.jpg	7817	దోపిడీలు
ground_truth/sample_set/val/4/189/9.jpg	10279	మినరలో
ground_truth/sample_set/val/4/189/10.jpg	9804	బ్రిడ్జి
ground_truth/sample_set/val/4/189/11.jpg	119	జట్టు
ground_truth/sample_set/val/4/189/12.jpg	8769	పారవశ్యంతో
ground_truth/sample_set/val/4/189/13.jpg	1440	సుఖంగా
ground_truth/sample_set/val/4/189/14.jpg	3045	ప్రాతిపదికగా
ground_truth/sample_set/val/4/189/15.jpg	12322	సమావేశమైనప్పటికీ
ground_truth/sample_set/val/4/189/16.jpg	10184	మానవజాతికి
ground_truth/sample_set/val/4/189/17.jpg	9983	మగవాళ్లను
ground_truth/sample_set/val/4/189/18.jpg	8368	న్యాయంగా
ground_truth/sample_set/val/4/189/19.jpg	10512	మొఘల్
ground_truth/sample_set/val/4/189/20.jpg	12098	షోరూమ్స్
ground_truth/sample_set/val/4/189/21.jpg	9586	బయ్యారపు
ground_truth/sample_set/val/4/206/1.jpg	8270	నీరాజనాలు
ground_truth/sample_set/val/4/206/2.jpg	10736	రాజకీయానికి
ground_truth/sample_set/val/4/206/3.jpg	8379	పంచంలో
ground_truth/sample_set/val/4/206/4.jpg	1704	తీరాలకు
ground_truth/sample_set/val/4/206/5.jpg	784	చేపట్టారు
ground_truth/sample_set/val/4/206/6.jpg	4382	ఆఫీసుకే
ground_truth/sample_set/val/4/206/7.jpg	12646	సెట్లలో
ground_truth/sample_set/val/4/206/8.jpg	1678	టాపిక్
ground_truth/sample_set/val/4/206/9.jpg	6816	జలపాతాలైనాయి
ground_truth/sample_set/val/4/206/10.jpg	12893	హృదయమందు
ground_truth/sample_set/val/4/206/11.jpg	6223	చక్కగ
ground_truth/sample_set/val/4/206/12.jpg	6102	గూఢచార
ground_truth/sample_set/val/4/206/13.jpg	5617	కుసుమ
ground_truth/sample_set/val/4/206/14.jpg	4531	ఇంజనీర్
ground_truth/sample_set/val/4/206/15.jpg	1649	చెప్పాల్సిన
ground_truth/sample_set/val/4/206/16.jpg	12497	సావధానంగా
ground_truth/sample_set/val/4/206/17.jpg	3462	వ్యవస్థలను
ground_truth/sample_set/val/4/206/18.jpg	4164	అలాటి
ground_truth/sample_set/val/4/206/19.jpg	5552	కిరాతక
ground_truth/sample_set/val/4/206/20.jpg	1368	రోగ
ground_truth/sample_set/val/4/206/21.jpg	5604	కుమ్ములాటలు
ground_truth/sample_set/val/4/206/22.jpg	12158	సంపత్తి
ground_truth/sample_set/val/4/206/23.jpg	4543	ఇంట్లోనూ
ground_truth/sample_set/val/4/206/24.jpg	325	ఉద్యమం
ground_truth/sample_set/val/4/206/25.jpg	3356	వహించాలి
ground_truth/sample_set/val/4/219/1.jpg	5663	కెరటం
ground_truth/sample_set/val/4/219/2.jpg	261	వాటికి
ground_truth/sample_set/val/4/219/3.jpg	9260	ప్రతిబింబంగా
ground_truth/sample_set/val/4/219/4.jpg	1759	నిరూపించారు
ground_truth/sample_set/val/4/219/5.jpg	6167	గ్రహానికి
ground_truth/sample_set/val/4/219/6.jpg	8586	పరమపవిత్ర
ground_truth/sample_set/val/4/219/7.jpg	860	విడుదలైన
ground_truth/sample_set/val/4/219/8.jpg	10905	రెండోదాన్ని
ground_truth/sample_set/val/4/219/9.jpg	7465	తెలుసుకొమ్ము
ground_truth/sample_set/val/4/219/10.jpg	3990	అన్నీఇన్నీకావు
ground_truth/sample_set/val/4/219/11.jpg	4701	ఉండానికి
ground_truth/sample_set/val/4/219/12.jpg	11832	వేసవిలోనే
ground_truth/sample_set/val/4/219/13.jpg	12493	సార్వభౌమత్వాన్ని
ground_truth/sample_set/val/4/219/14.jpg	11206	వర్ణించుకుంటూ
ground_truth/sample_set/val/4/219/15.jpg	5237	కనుగొనేందుకు
ground_truth/sample_set/val/4/219/16.jpg	10787	రామచంద్రయ్య
ground_truth/sample_set/val/4/219/17.jpg	11920	వ్యాస
ground_truth/sample_set/val/4/219/18.jpg	3049	ప్రార్థించారు
ground_truth/sample_set/val/4/219/19.jpg	5660	కెమిస్ట్రీ
ground_truth/sample_set/val/4/219/20.jpg	8805	పాల్గొనున్న
ground_truth/sample_set/val/4/219/21.jpg	8015	నాటకాలను
ground_truth/sample_set/val/4/219/22.jpg	3134	భౌగోళికంగా
ground_truth/sample_set/val/4/233/1.jpg	12425	సాగడంలేదు
ground_truth/sample_set/val/4/233/2.jpg	4493	ఆశ్చర్యంనుంచి
ground_truth/sample_set/val/4/233/3.jpg	12899	హెచ్చరిస్తున్నాడు
ground_truth/sample_set/val/4/233/4.jpg	10745	రాజభూషణం
ground_truth/sample_set/val/4/233/5.jpg	6964	టుంది
ground_truth/sample_set/val/4/233/6.jpg	3985	అన్నింటికన్నా
ground_truth/sample_set/val/4/233/7.jpg	11358	వాసుదేవః
ground_truth/sample_set/val/4/233/8.jpg	12185	సంబంధాల్ని
ground_truth/sample_set/val/4/233/9.jpg	12395	సస్యసంరక్షణ
ground_truth/sample_set/val/4/233/10.jpg	12880	హిట్స్
ground_truth/sample_set/val/4/233/11.jpg	4521	ఆహ్వానించడం
ground_truth/sample_set/val/4/233/12.jpg	4680	ఉంచాలనే
ground_truth/sample_set/val/4/233/13.jpg	1373	లిమిటెడ్
ground_truth/sample_set/val/4/233/14.jpg	8852	పిళ్లయి
ground_truth/sample_set/val/4/233/15.jpg	746	అనుకూల
ground_truth/sample_set/val/4/233/16.jpg	99	అధికారులు
ground_truth/sample_set/val/4/233/17.jpg	4390	ఆమెవో
ground_truth/sample_set/val/4/233/18.jpg	4388	ఆమెకేసి
ground_truth/sample_set/val/4/233/19.jpg	4039	అభిప్రాయపడినట్లు
ground_truth/sample_set/val/4/233/20.jpg	10875	రూంలలోకి
ground_truth/sample_set/val/4/233/21.jpg	5506	కాలర్
ground_truth/sample_set/val/4/233/22.jpg	11765	వెళ్లగానే
ground_truth/sample_set/val/4/238/1.jpg	1833	ప్రచురించిన
ground_truth/sample_set/val/4/238/2.jpg	1605	కోరుకునే
ground_truth/sample_set/val/4/238/3.jpg	8626	పరిమితమవుతున్నారు
ground_truth/sample_set/val/4/238/4.jpg	12040	శోభని
ground_truth/sample_set/val/4/238/5.jpg	7487	తేదీనుండి
ground_truth/sample_set/val/4/238/6.jpg	9053	పేదలకా
ground_truth/sample_set/val/4/238/7.jpg	1103	అట్లా
ground_truth/sample_set/val/4/238/8.jpg	772	కేరళ
ground_truth/sample_set/val/4/238/9.jpg	10271	మితవాథ
ground_truth/sample_set/val/4/238/10.jpg	3510	సంపూర్ణంగా
ground_truth/sample_set/val/4/238/11.jpg	1643	చూపించారు
ground_truth/sample_set/val/4/238/12.jpg	11602	విస్తృతపరచడం
ground_truth/sample_set/val/4/238/13.jpg	4188	అవతలి
ground_truth/sample_set/val/4/238/14.jpg	6837	జాతా
ground_truth/sample_set/val/4/238/15.jpg	5992	గాజాకు
ground_truth/sample_set/val/4/238/16.jpg	7744	దూరమవుతుందనేదీ
ground_truth/sample_set/val/4/238/17.jpg	12935	౬౪
ground_truth/sample_set/val/4/238/18.jpg	9468	ప్రోస్టేట్
ground_truth/sample_set/val/4/238/19.jpg	7138	తపోయోగాల
ground_truth/sample_set/val/4/238/20.jpg	11403	విజేతలే
ground_truth/sample_set/val/4/238/21.jpg	11783	వెళ్ళిపోతుంది
ground_truth/sample_set/val/4/238/22.jpg	2573	చెప్పుటకు
ground_truth/sample_set/val/4/238/23.jpg	7616	దశాబ్దిలోనే
ground_truth/sample_set/val/4/238/24.jpg	12056	శ్రీనాధ
ground_truth/sample_set/val/10/53/1.jpg	5581	కుటుంబంనుంచి
ground_truth/sample_set/val/10/53/2.jpg	1137	ఉంచుకుని
ground_truth/sample_set/val/10/53/3.jpg	10606	యునిటెక్
ground_truth/sample_set/val/10/53/4.jpg	6922	జోడీగా
ground_truth/sample_set/val/10/53/5.jpg	7042	డెఫిసియన్సీ
ground_truth/sample_set/val/10/53/6.jpg	330	గ్రామీణ
ground_truth/sample_set/val/10/53/7.jpg	5588	కుతంత్రాలు
ground_truth/sample_set/val/10/53/8.jpg	2889	పటిష్ఠ
ground_truth/sample_set/val/10/53/9.jpg	8940	పూరికి
ground_truth/sample_set/val/10/53/10.jpg	12698	సౌకర్యమే
ground_truth/sample_set/val/10/53/11.jpg	5103	ఒక్కొక్కర్నే
ground_truth/sample_set/val/10/53/12.jpg	9262	ప్రతిభావంతుడయిన
ground_truth/sample_set/val/10/53/13.jpg	11367	వింటారేమో
ground_truth/sample_set/val/10/53/14.jpg	9862	భాగ్యరేఖ
ground_truth/sample_set/val/10/53/15.jpg	8732	పాటుపడాలని
ground_truth/sample_set/val/10/53/16.jpg	6095	గులకరాయి
ground_truth/sample_set/val/10/53/17.jpg	2787	నక్కపై
ground_truth/sample_set/val/10/53/18.jpg	6529	చెయ్యాలి
ground_truth/sample_set/val/10/53/19.jpg	12946	౯౭
ground_truth/sample_set/val/10/53/20.jpg	12861	హామీపత్రంలా
