input_kind,page_key,image_index,source_image_path,model_a,model_b,model_a_status,model_b_status,model_a_text,model_b_text,agreement_score,disagreement_score,human_review,review_reason
processed,test_12_48,18,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/18.png,surya,tesseract,ok,ok,లాభిను ట్రైవా,లో,0.133333,0.866667,true,agreement_below_threshold
processed,test_12_48,19,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/19.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_48,20,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/20.png,surya,tesseract,ok,ok,సంక్ర హ్,స౦ం క యంచు,0.444444,0.555556,true,agreement_below_threshold
processed,test_12_48,21,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/21.png,surya,tesseract,ok,ok,పునరాల్పు,దయా లడై,0.250000,0.750000,true,agreement_below_threshold
processed,test_12_48,22,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/22.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_48,23,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/23.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_48,24,/home/tom/telugu_data/ground_truth_processed_0622/test/12/48/24.png,surya,tesseract,ok,ok,పారిశ్రామి,జహొాలించే,0.210526,0.789474,true,agreement_below_threshold
processed,test_12_70,1,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/1.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_70,2,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/2.png,surya,tesseract,ok,empty_output,మధ్యలు,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
processed,test_12_70,3,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/3.png,surya,tesseract,empty_output,ok,,అడు ఖంధ్గాలో,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_70,4,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/4.png,surya,tesseract,empty_output,ok,,హయ రమని,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_70,5,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/5.png,surya,tesseract,empty_output,ok,,దాగే,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_70,6,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/6.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_70,7,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/7.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_70,8,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/8.png,surya,tesseract,empty_output,ok,,సరగేల ద్రా,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_70,9,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/9.png,surya,tesseract,ok,ok,పాట ఉ,హాల,0.250000,0.750000,true,agreement_below_threshold
processed,test_12_70,10,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/10.png,surya,tesseract,ok,ok,స్వ స్వ రూపాయ,గస రూపార్ర,0.521739,0.478261,true,agreement_below_threshold
processed,test_12_70,11,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/11.png,surya,tesseract,empty_output,ok,,గల,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_70,12,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/12.png,surya,tesseract,empty_output,ok,,రత గక నష ని,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_70,13,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/13.png,surya,tesseract,ok,empty_output,వంగ ముల్లు,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
processed,test_12_70,14,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/14.png,surya,tesseract,empty_output,ok,,రేంగ యహ ౦,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_70,15,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/15.png,surya,tesseract,ok,ok,సంగీతపరంగా,సంగ రం౦గా,0.736842,0.263158,false,
processed,test_12_70,16,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/16.png,surya,tesseract,empty_output,ok,,ర్వ,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_70,17,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/17.png,surya,tesseract,ok,ok,‍,రాజవేజర ౦,0.000000,1.000000,true,agreement_below_threshold
processed,test_12_70,18,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/18.png,surya,tesseract,empty_output,ok,,మయ,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_70,19,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/19.png,surya,tesseract,ok,ok,ప్రయత్నం,నుంది,0.307692,0.692308,true,agreement_below_threshold
processed,test_12_70,20,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/20.png,surya,tesseract,ok,ok,బాలా మంది,రౌలా యే లది,0.500000,0.500000,true,agreement_below_threshold
processed,test_12_70,21,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/21.png,surya,tesseract,ok,ok,దేవాత్మ వాలి,దీనోత్స లాల,0.521739,0.478261,true,agreement_below_threshold
processed,test_12_70,22,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/22.png,surya,tesseract,ok,ok,మాట్ల,స,0.000000,1.000000,true,agreement_below_threshold
processed,test_12_70,23,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/23.png,surya,tesseract,ok,ok,బి జ్ఞలమ్,ఖండే,0.000000,1.000000,true,agreement_below_threshold
processed,test_12_70,24,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/24.png,surya,tesseract,ok,ok,మధుర,మధుర,1.000000,0.000000,false,
processed,test_12_70,25,/home/tom/telugu_data/ground_truth_processed_0622/test/12/70/25.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_113,1,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/1.png,surya,tesseract,empty_output,ok,,సయథరా తమాడా,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_113,2,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/2.png,surya,tesseract,ok,ok,మౌరా లు,మీౌరాయి,0.571429,0.428571,true,agreement_below_threshold
processed,test_12_113,3,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/3.png,surya,tesseract,empty_output,ok,,అ గనేతీలను,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_113,4,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/4.png,surya,tesseract,empty_output,ok,,ఆ రేఇ ఇుుఆ,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_113,5,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/5.png,surya,tesseract,ok,ok,బక్ష్యం చలేదు,ధీం లేదు,0.571429,0.428571,true,agreement_below_threshold
processed,test_12_113,6,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/6.png,surya,tesseract,ok,ok,ప్రతిపాదనకు,పీపొదినను,0.400000,0.600000,true,agreement_below_threshold
processed,test_12_113,7,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/7.png,surya,tesseract,ok,ok,గెండింటలు పెట్టి,రెం డీ౦ంలిలటువపటీ,0.484848,0.515152,true,agreement_below_threshold
processed,test_12_113,8,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/8.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_113,9,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/9.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_113,10,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/10.png,surya,tesseract,ok,ok,మహా పనికి,మహా ద వున,0.555556,0.444444,true,agreement_below_threshold
processed,test_12_113,11,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/11.png,surya,tesseract,empty_output,ok,,టనసొతీ నీ,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_113,12,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/12.png,surya,tesseract,empty_output,ok,,నా,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_113,13,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/13.png,surya,tesseract,empty_output,ok,,టో చనా,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_113,14,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/14.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_113,15,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/15.png,surya,tesseract,ok,ok,సమాధానము,సహో రట,0.142857,0.857143,true,agreement_below_threshold
processed,test_12_113,16,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/16.png,surya,tesseract,empty_output,ok,,మీవహి యాన,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_113,17,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/17.png,surya,tesseract,ok,ok,బిలి డా టెవె,్రలివాటుథునీన,0.320000,0.680000,true,agreement_below_threshold
processed,test_12_113,18,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/18.png,surya,tesseract,empty_output,ok,,క్ష్‌గ్సే,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_113,19,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/19.png,surya,tesseract,ok,ok,ని ర టి,వన్నీ ంటి,0.500000,0.500000,true,agreement_below_threshold
processed,test_12_113,20,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/20.png,surya,tesseract,ok,ok,కవ లోయం,కవీ లీయేం,0.750000,0.250000,false,
processed,test_12_113,21,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/21.png,surya,tesseract,empty_output,ok,,భేోవంత్ర న,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_113,22,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/22.png,surya,tesseract,ok,ok,మారు మూల,మోరుమూాల,0.750000,0.250000,false,
processed,test_12_113,23,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/23.png,surya,tesseract,ok,ok,పసిల్ గా,ప్రసితీగ,0.500000,0.500000,true,agreement_below_threshold
processed,test_12_113,24,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/24.png,surya,tesseract,ok,ok,కాస్పెడా,చౌనువా,0.142857,0.857143,true,agreement_below_threshold
processed,test_12_113,25,/home/tom/telugu_data/ground_truth_processed_0622/test/12/113/25.png,surya,tesseract,ok,empty_output,మౌలి,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
processed,test_12_125,1,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/1.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_125,2,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/2.png,surya,tesseract,ok,empty_output,మునుగెండు,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
processed,test_12_125,3,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/3.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_125,4,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/4.png,surya,tesseract,empty_output,ok,,శగరిగీసు ౦ దగ,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_125,5,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/5.png,surya,tesseract,empty_output,ok,,వ్రళ్హింటిన,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_125,6,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/6.png,surya,tesseract,ok,ok,మాట్లా ని డ్లా ౦,యాట్లానీ డ్ధాం,0.666667,0.333333,true,agreement_below_threshold
processed,test_12_125,7,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/7.png,surya,tesseract,ok,empty_output,కుమార్తె,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
processed,test_12_125,8,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/8.png,surya,tesseract,empty_output,ok,,హౌ క్స్ర బ్ర,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_125,9,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/9.png,surya,tesseract,ok,ok,మంచి చేతిక,ముంల౦,0.266667,0.733333,true,agreement_below_threshold
processed,test_12_125,10,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/10.png,surya,tesseract,ok,ok,ప్రాం బెకో వాలో,నం కోవాలో,0.666667,0.333333,true,agreement_below_threshold
processed,test_12_125,11,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/11.png,surya,tesseract,ok,ok,‌,బీబారినుగ్నా౦,0.000000,1.000000,true,agreement_below_threshold
processed,test_12_125,12,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/12.png,surya,tesseract,empty_output,ok,,డ్‌,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_125,13,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/13.png,surya,tesseract,ok,ok,‌ ‌,బౌన్సు,0.000000,1.000000,true,agreement_below_threshold
processed,test_12_125,14,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/14.png,surya,tesseract,empty_output,ok,,బయ శుక,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_125,15,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/15.png,surya,tesseract,ok,ok,కులా సాగా,అలా సాగా,0.823529,0.176471,false,
processed,test_12_125,16,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/16.png,surya,tesseract,empty_output,ok,,మన్‌,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_125,17,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/17.png,surya,tesseract,ok,ok,రావ దు,రు,0.500000,0.500000,true,agreement_below_threshold
processed,test_12_125,18,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/18.png,surya,tesseract,ok,ok,చెన్నుకుంటే,గోటు లం,0.222222,0.777778,true,agreement_below_threshold
processed,test_12_125,19,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/19.png,surya,tesseract,ok,ok,మార్గాల న్న,మాను,0.400000,0.600000,true,agreement_below_threshold
processed,test_12_125,20,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/20.png,surya,tesseract,ok,ok,విశిష్టుల్తా,నయా,0.133333,0.866667,true,agreement_below_threshold
processed,test_12_125,21,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/21.png,surya,tesseract,empty_output,ok,,బర హైౌరుగు,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_125,22,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/22.png,surya,tesseract,ok,ok,చోరా మదు,గోరా ముడు,0.705882,0.294118,false,
processed,test_12_125,23,/home/tom/telugu_data/ground_truth_processed_0622/test/12/125/23.png,surya,tesseract,ok,empty_output,ఉత్పత్తి,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
processed,test_12_131,1,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/1.png,surya,tesseract,empty_output,ok,,లెకాం శ్రీ,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_131,2,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/2.png,surya,tesseract,empty_output,ok,,సేయగ లిగా అ,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_131,3,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/3.png,surya,tesseract,empty_output,ok,,నొక ణీ ౮,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_131,4,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/4.png,surya,tesseract,ok,ok,పక్షయ,సన్నము,0.181818,0.818182,true,agreement_below_threshold
processed,test_12_131,5,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/5.png,surya,tesseract,ok,ok,పచ్చలను,సశ లను,0.461538,0.538462,true,agreement_below_threshold
processed,test_12_131,6,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/6.png,surya,tesseract,empty_output,ok,,ము లన్తా,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_131,7,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/7.png,surya,tesseract,ok,ok,డ్రూంసనియమని,దళ౦సనోయయన,0.380952,0.619048,true,agreement_below_threshold
processed,test_12_131,8,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/8.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_131,9,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/9.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_131,10,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/10.png,surya,tesseract,ok,ok,బ్రహంతకుమార్,అనం తమునూ రీ,0.083333,0.916667,true,agreement_below_threshold
processed,test_12_131,11,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/11.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_131,12,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/12.png,surya,tesseract,empty_output,ok,,గిర్‌,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_131,13,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/13.png,surya,tesseract,empty_output,ok,,సి,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_131,14,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/14.png,surya,tesseract,empty_output,ok,,లిగీటడుయుంగ్రగో,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_131,15,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/15.png,surya,tesseract,ok,ok,గ్రామ టందటి,శాదీటరిదీగ,0.095238,0.904762,true,agreement_below_threshold
processed,test_12_131,16,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/16.png,surya,tesseract,ok,ok,బా కోడ్ లైన్,తారిచేణ్షిను,0.250000,0.750000,true,agreement_below_threshold
processed,test_12_131,17,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/17.png,surya,tesseract,empty_output,ok,,స దర,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_131,18,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/18.png,surya,tesseract,ok,ok,స్వా ౦ ౮ ఝ,సూరి ఇరా రు,0.285714,0.714286,true,agreement_below_threshold
processed,test_12_131,19,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/19.png,surya,tesseract,ok,ok,బాలికలకు,ొధిక లమ,0.400000,0.600000,true,agreement_below_threshold
processed,test_12_131,20,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/20.png,surya,tesseract,ok,ok,హౌర్ బు సిం,హై పం,0.375000,0.625000,true,agreement_below_threshold
processed,test_12_131,21,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/21.png,surya,tesseract,empty_output,ok,,లడౌంధి ధయ,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_131,22,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/22.png,surya,tesseract,empty_output,ok,,లఖీశుాగ౦,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_131,23,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/23.png,surya,tesseract,empty_output,ok,,చనం దట,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_131,24,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/24.png,surya,tesseract,ok,ok,శ్రీ స్త్రీ కు ని,ఫే అనే,0.173913,0.826087,true,agreement_below_threshold
processed,test_12_131,25,/home/tom/telugu_data/ground_truth_processed_0622/test/12/131/25.png,surya,tesseract,empty_output,ok,,ణ్ద్వ,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_165,1,/home/tom/telugu_data/ground_truth_processed_0622/test/12/165/1.png,surya,tesseract,ok,ok,ప్రమాణమౌనిదు,లియా శయన దు,0.347826,0.652174,true,agreement_below_threshold
processed,test_12_165,2,/home/tom/telugu_data/ground_truth_processed_0622/test/12/165/2.png,surya,tesseract,ok,empty_output,‌,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
processed,test_12_165,3,/home/tom/telugu_data/ground_truth_processed_0622/test/12/165/3.png,surya,tesseract,ok,ok,త్రిప్రామ సందాంగా,ఆ దొనుగురాంగో,0.266667,0.733333,true,agreement_below_threshold
processed,test_12_165,4,/home/tom/telugu_data/ground_truth_processed_0622/test/12/165/4.png,surya,tesseract,ok,ok,భక్తు తలుపబాడు,భట థీయిసయా దీ,0.222222,0.777778,true,agreement_below_threshold
processed,test_12_165,5,/home/tom/telugu_data/ground_truth_processed_0622/test/12/165/5.png,surya,tesseract,empty_output,ok,,సం ర గంత,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_165,6,/home/tom/telugu_data/ground_truth_processed_0622/test/12/165/6.png,surya,tesseract,empty_output,ok,,కోడు,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_165,7,/home/tom/telugu_data/ground_truth_processed_0622/test/12/165/7.png,surya,tesseract,ok,ok,కయ్యాన్క,కయ్య్న్గ్య్రాా,0.545455,0.454545,true,agreement_below_threshold
processed,test_12_165,8,/home/tom/telugu_data/ground_truth_processed_0622/test/12/165/8.png,surya,tesseract,empty_output,ok,,టయనే ట్వ్న ము,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_165,9,/home/tom/telugu_data/ground_truth_processed_0622/test/12/165/9.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_165,10,/home/tom/telugu_data/ground_truth_processed_0622/test/12/165/10.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_165,11,/home/tom/telugu_data/ground_truth_processed_0622/test/12/165/11.png,surya,tesseract,ok,ok,సింహాసన వేయలతో,సింహోసనీయుతో,0.692308,0.307692,true,agreement_below_threshold
processed,test_12_165,12,/home/tom/telugu_data/ground_truth_processed_0622/test/12/165/12.png,surya,tesseract,ok,ok,న పువి కు ంటూ,నేథ్ర ముం,0.363636,0.636364,true,agreement_below_threshold
processed,test_12_165,13,/home/tom/telugu_data/ground_truth_processed_0622/test/12/165/13.png,surya,tesseract,ok,ok,ఎండుట నమోగే లో,ఎఏందుటనమహా ర,0.538462,0.461538,true,agreement_below_threshold
processed,test_12_165,14,/home/tom/telugu_data/ground_truth_processed_0622/test/12/165/14.png,surya,tesseract,ok,empty_output,ఎమిడి ప చుట్టుపొ్,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
processed,test_12_165,15,/home/tom/telugu_data/ground_truth_processed_0622/test/12/165/15.png,surya,tesseract,ok,empty_output,‍,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
processed,test_12_165,16,/home/tom/telugu_data/ground_truth_processed_0622/test/12/165/16.png,surya,tesseract,ok,ok,కనీరి చిహ్నాలు,రీ హూ,0.315789,0.684211,true,agreement_below_threshold
processed,test_12_165,17,/home/tom/telugu_data/ground_truth_processed_0622/test/12/165/17.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_165,18,/home/tom/telugu_data/ground_truth_processed_0622/test/12/165/18.png,surya,tesseract,ok,ok,పోషణ బోస్,వసూ భు,0.133333,0.866667,true,agreement_below_threshold
processed,test_12_165,19,/home/tom/telugu_data/ground_truth_processed_0622/test/12/165/19.png,surya,tesseract,empty_output,ok,,ఆటంటో,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_165,20,/home/tom/telugu_data/ground_truth_processed_0622/test/12/165/20.png,surya,tesseract,empty_output,ok,,త్రీష,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_191,1,/home/tom/telugu_data/ground_truth_processed_0622/test/12/191/1.png,surya,tesseract,ok,empty_output,బాధల్లో,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
processed,test_12_191,2,/home/tom/telugu_data/ground_truth_processed_0622/test/12/191/2.png,surya,tesseract,empty_output,ok,,గా,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_191,3,/home/tom/telugu_data/ground_truth_processed_0622/test/12/191/3.png,surya,tesseract,ok,ok,తగిలిను,లగి రము,0.428571,0.571429,true,agreement_below_threshold
processed,test_12_191,4,/home/tom/telugu_data/ground_truth_processed_0622/test/12/191/4.png,surya,tesseract,ok,ok,నిజనిర్దౌరణ,నిజన రర,0.666667,0.333333,true,agreement_below_threshold
processed,test_12_191,5,/home/tom/telugu_data/ground_truth_processed_0622/test/12/191/5.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_191,6,/home/tom/telugu_data/ground_truth_processed_0622/test/12/191/6.png,surya,tesseract,ok,ok,వెళుతుంటే గా,బేలీతుం గగ,0.454545,0.545455,true,agreement_below_threshold
processed,test_12_191,7,/home/tom/telugu_data/ground_truth_processed_0622/test/12/191/7.png,surya,tesseract,ok,ok,స్వంతి,ణా ౦,0.000000,1.000000,true,agreement_below_threshold
processed,test_12_191,8,/home/tom/telugu_data/ground_truth_processed_0622/test/12/191/8.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_191,9,/home/tom/telugu_data/ground_truth_processed_0622/test/12/191/9.png,surya,tesseract,empty_output,ok,,అణ్వాాన్‌,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_191,10,/home/tom/telugu_data/ground_truth_processed_0622/test/12/191/10.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_191,11,/home/tom/telugu_data/ground_truth_processed_0622/test/12/191/11.png,surya,tesseract,empty_output,ok,,గ్రాము ట్‌,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_191,12,/home/tom/telugu_data/ground_truth_processed_0622/test/12/191/12.png,surya,tesseract,empty_output,ok,,నేవ,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_191,13,/home/tom/telugu_data/ground_truth_processed_0622/test/12/191/13.png,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
processed,test_12_191,14,/home/tom/telugu_data/ground_truth_processed_0622/test/12/191/14.png,surya,tesseract,ok,ok,కార్పో నుట్టి శివాల్లు,కిరిసున్మూ శుబ్న,0.315789,0.684211,true,agreement_below_threshold
processed,test_12_191,15,/home/tom/telugu_data/ground_truth_processed_0622/test/12/191/15.png,surya,tesseract,empty_output,ok,,శోటమ,0.000000,1.000000,true,surya_empty;agreement_below_threshold
processed,test_12_191,16,/home/tom/telugu_data/ground_truth_processed_0622/test/12/191/16.png,surya,tesseract,ok,ok,పాకార్య,నము,0.000000,1.000000,true,agreement_below_threshold
