page_key,split,writer_id,page_id,image_index,image_path,vocab_id,ground_truth_text,word_label_path,page_label_path
val_10_108,val,10,108,10,ground_truth/sample_set/val/10/108/10.jpg,11520,విరిశరముల,data/ground_truth/word_labels/val_10_108_10.txt,data/ground_truth/page_labels/val_10_108.txt
val_10_108,val,10,108,11,ground_truth/sample_set/val/10/108/11.jpg,11282,వాడకూడదు,data/ground_truth/word_labels/val_10_108_11.txt,data/ground_truth/page_labels/val_10_108.txt
val_10_108,val,10,108,12,ground_truth/sample_set/val/10/108/12.jpg,3007,ప్రకటించకపోవడం,data/ground_truth/word_labels/val_10_108_12.txt,data/ground_truth/page_labels/val_10_108.txt
val_10_108,val,10,108,13,ground_truth/sample_set/val/10/108/13.jpg,4624,ఇళ్లల్లో,data/ground_truth/word_labels/val_10_108_13.txt,data/ground_truth/page_labels/val_10_108.txt
val_10_108,val,10,108,14,ground_truth/sample_set/val/10/108/14.jpg,1824,పేర్కొంటున్నారు,data/ground_truth/word_labels/val_10_108_14.txt,data/ground_truth/page_labels/val_10_108.txt
val_10_108,val,10,108,15,ground_truth/sample_set/val/10/108/15.jpg,4655,ఈకాల్పుల,data/ground_truth/word_labels/val_10_108_15.txt,data/ground_truth/page_labels/val_10_108.txt
val_10_108,val,10,108,16,ground_truth/sample_set/val/10/108/16.jpg,11500,విభావరిలో,data/ground_truth/word_labels/val_10_108_16.txt,data/ground_truth/page_labels/val_10_108.txt
val_10_108,val,10,108,17,ground_truth/sample_set/val/10/108/17.jpg,9630,బాగుండేదికదా,data/ground_truth/word_labels/val_10_108_17.txt,data/ground_truth/page_labels/val_10_108.txt
val_10_108,val,10,108,18,ground_truth/sample_set/val/10/108/18.jpg,4534,ఇంటరెస్ట్,data/ground_truth/word_labels/val_10_108_18.txt,data/ground_truth/page_labels/val_10_108.txt
val_10_108,val,10,108,19,ground_truth/sample_set/val/10/108/19.jpg,7102,తటపటాయిస్తాడు,data/ground_truth/word_labels/val_10_108_19.txt,data/ground_truth/page_labels/val_10_108.txt
val_10_108,val,10,108,20,ground_truth/sample_set/val/10/108/20.jpg,8080,నింపబడుతాయి,data/ground_truth/word_labels/val_10_108_20.txt,data/ground_truth/page_labels/val_10_108.txt
val_10_108,val,10,108,21,ground_truth/sample_set/val/10/108/21.jpg,813,పడుతోంది,data/ground_truth/word_labels/val_10_108_21.txt,data/ground_truth/page_labels/val_10_108.txt
val_10_108,val,10,108,22,ground_truth/sample_set/val/10/108/22.jpg,3446,వేడుకలను,data/ground_truth/word_labels/val_10_108_22.txt,data/ground_truth/page_labels/val_10_108.txt
val_10_179,val,10,179,1,ground_truth/sample_set/val/10/179/1.jpg,9961,మంత్రగెత్త,data/ground_truth/word_labels/val_10_179_1.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,2,ground_truth/sample_set/val/10/179/2.jpg,2945,పాశ్చాత్యులు,data/ground_truth/word_labels/val_10_179_2.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,3,ground_truth/sample_set/val/10/179/3.jpg,6407,చూడనే,data/ground_truth/word_labels/val_10_179_3.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,4,ground_truth/sample_set/val/10/179/4.jpg,613,సంఘాల,data/ground_truth/word_labels/val_10_179_4.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,5,ground_truth/sample_set/val/10/179/5.jpg,1080,సంక్షేమం,data/ground_truth/word_labels/val_10_179_5.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,6,ground_truth/sample_set/val/10/179/6.jpg,6753,జనించిన,data/ground_truth/word_labels/val_10_179_6.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,7,ground_truth/sample_set/val/10/179/7.jpg,9578,బయటికొచ్చింది,data/ground_truth/word_labels/val_10_179_7.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,8,ground_truth/sample_set/val/10/179/8.jpg,2278,ఉందన్న,data/ground_truth/word_labels/val_10_179_8.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,9,ground_truth/sample_set/val/10/179/9.jpg,5392,కష్టమైనదే,data/ground_truth/word_labels/val_10_179_9.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,10,ground_truth/sample_set/val/10/179/10.jpg,11456,వినమ్రంగా,data/ground_truth/word_labels/val_10_179_10.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,11,ground_truth/sample_set/val/10/179/11.jpg,104,ఏదైనా,data/ground_truth/word_labels/val_10_179_11.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,12,ground_truth/sample_set/val/10/179/12.jpg,5949,గణాంకాల,data/ground_truth/word_labels/val_10_179_12.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,13,ground_truth/sample_set/val/10/179/13.jpg,7386,తుఫానుల,data/ground_truth/word_labels/val_10_179_13.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,14,ground_truth/sample_set/val/10/179/14.jpg,428,ఆరోగ్య,data/ground_truth/word_labels/val_10_179_14.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,15,ground_truth/sample_set/val/10/179/15.jpg,12739,స్థానాలను,data/ground_truth/word_labels/val_10_179_15.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,16,ground_truth/sample_set/val/10/179/16.jpg,9643,బాధపడినా,data/ground_truth/word_labels/val_10_179_16.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,17,ground_truth/sample_set/val/10/179/17.jpg,5789,కోనాం,data/ground_truth/word_labels/val_10_179_17.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,18,ground_truth/sample_set/val/10/179/18.jpg,2566,చెత్తంతా,data/ground_truth/word_labels/val_10_179_18.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,19,ground_truth/sample_set/val/10/179/19.jpg,327,ఒకరు,data/ground_truth/word_labels/val_10_179_19.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,20,ground_truth/sample_set/val/10/179/20.jpg,8130,నియమాకం,data/ground_truth/word_labels/val_10_179_20.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,21,ground_truth/sample_set/val/10/179/21.jpg,1966,లోయ,data/ground_truth/word_labels/val_10_179_21.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,22,ground_truth/sample_set/val/10/179/22.jpg,7499,తేల్చేయగల,data/ground_truth/word_labels/val_10_179_22.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,23,ground_truth/sample_set/val/10/179/23.jpg,2741,దయతో,data/ground_truth/word_labels/val_10_179_23.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,24,ground_truth/sample_set/val/10/179/24.jpg,8624,పరిమాణంకంటే,data/ground_truth/word_labels/val_10_179_24.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,25,ground_truth/sample_set/val/10/179/25.jpg,7049,డైట్,data/ground_truth/word_labels/val_10_179_25.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_179,val,10,179,26,ground_truth/sample_set/val/10/179/26.jpg,8454,పట్టింది,data/ground_truth/word_labels/val_10_179_26.txt,data/ground_truth/page_labels/val_10_179.txt
val_10_350,val,10,350,1,ground_truth/sample_set/val/10/350/1.jpg,8882,పుట్టుకొచ్చిన,data/ground_truth/word_labels/val_10_350_1.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,2,ground_truth/sample_set/val/10/350/2.jpg,3129,భావనలు,data/ground_truth/word_labels/val_10_350_2.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,3,ground_truth/sample_set/val/10/350/3.jpg,652,కొందరికి,data/ground_truth/word_labels/val_10_350_3.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,4,ground_truth/sample_set/val/10/350/4.jpg,1518,ఆహారంలో,data/ground_truth/word_labels/val_10_350_4.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,5,ground_truth/sample_set/val/10/350/5.jpg,12246,సదుపాయాలున్నాయి,data/ground_truth/word_labels/val_10_350_5.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,6,ground_truth/sample_set/val/10/350/6.jpg,9090,పొందగోరే,data/ground_truth/word_labels/val_10_350_6.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,7,ground_truth/sample_set/val/10/350/7.jpg,9569,బయటకొచ్చి,data/ground_truth/word_labels/val_10_350_7.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,8,ground_truth/sample_set/val/10/350/8.jpg,1209,చేయడాన్ని,data/ground_truth/word_labels/val_10_350_8.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,9,ground_truth/sample_set/val/10/350/9.jpg,184,స్పష్టం,data/ground_truth/word_labels/val_10_350_9.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,10,ground_truth/sample_set/val/10/350/10.jpg,11830,వేషంలో,data/ground_truth/word_labels/val_10_350_10.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,11,ground_truth/sample_set/val/10/350/11.jpg,9864,భాజపేయులకైనా,data/ground_truth/word_labels/val_10_350_11.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,12,ground_truth/sample_set/val/10/350/12.jpg,597,రంగాల్లో,data/ground_truth/word_labels/val_10_350_12.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,13,ground_truth/sample_set/val/10/350/13.jpg,11940,శతకంలో,data/ground_truth/word_labels/val_10_350_13.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,14,ground_truth/sample_set/val/10/350/14.jpg,12479,సాయంతోనే,data/ground_truth/word_labels/val_10_350_14.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,15,ground_truth/sample_set/val/10/350/15.jpg,7591,దర్భంగా,data/ground_truth/word_labels/val_10_350_15.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,16,ground_truth/sample_set/val/10/350/16.jpg,11400,విజిటింగ్,data/ground_truth/word_labels/val_10_350_16.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,17,ground_truth/sample_set/val/10/350/17.jpg,12105,సంకుచిత,data/ground_truth/word_labels/val_10_350_17.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,18,ground_truth/sample_set/val/10/350/18.jpg,5467,కారటం,data/ground_truth/word_labels/val_10_350_18.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,19,ground_truth/sample_set/val/10/350/19.jpg,3903,అనతికాలంలోనే,data/ground_truth/word_labels/val_10_350_19.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,20,ground_truth/sample_set/val/10/350/20.jpg,4823,ఉల్కలు,data/ground_truth/word_labels/val_10_350_20.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,21,ground_truth/sample_set/val/10/350/21.jpg,5021,ఏబ్రాసితనాన్ని,data/ground_truth/word_labels/val_10_350_21.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,22,ground_truth/sample_set/val/10/350/22.jpg,365,పడి,data/ground_truth/word_labels/val_10_350_22.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,23,ground_truth/sample_set/val/10/350/23.jpg,2402,కాజేయడానికి,data/ground_truth/word_labels/val_10_350_23.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_350,val,10,350,24,ground_truth/sample_set/val/10/350/24.jpg,5443,కాపలా,data/ground_truth/word_labels/val_10_350_24.txt,data/ground_truth/page_labels/val_10_350.txt
val_10_386,val,10,386,1,ground_truth/sample_set/val/10/386/1.jpg,3287,రాహిత్యానికి,data/ground_truth/word_labels/val_10_386_1.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,2,ground_truth/sample_set/val/10/386/2.jpg,4230,అసమర్ధుడు,data/ground_truth/word_labels/val_10_386_2.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,3,ground_truth/sample_set/val/10/386/3.jpg,7956,నయాగరా,data/ground_truth/word_labels/val_10_386_3.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,4,ground_truth/sample_set/val/10/386/4.jpg,7875,ధ్రువతారగా,data/ground_truth/word_labels/val_10_386_4.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,5,ground_truth/sample_set/val/10/386/5.jpg,9818,భక్తులను,data/ground_truth/word_labels/val_10_386_5.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,6,ground_truth/sample_set/val/10/386/6.jpg,4841,ఊబకాయంవున్న,data/ground_truth/word_labels/val_10_386_6.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,7,ground_truth/sample_set/val/10/386/7.jpg,3346,వరకే,data/ground_truth/word_labels/val_10_386_7.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,8,ground_truth/sample_set/val/10/386/8.jpg,8438,పజిల్,data/ground_truth/word_labels/val_10_386_8.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,9,ground_truth/sample_set/val/10/386/9.jpg,9978,మందులకు,data/ground_truth/word_labels/val_10_386_9.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,10,ground_truth/sample_set/val/10/386/10.jpg,5439,కానుకలు,data/ground_truth/word_labels/val_10_386_10.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,11,ground_truth/sample_set/val/10/386/11.jpg,7897,నచ్చి,data/ground_truth/word_labels/val_10_386_11.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,12,ground_truth/sample_set/val/10/386/12.jpg,3998,అన్సారీలకు,data/ground_truth/word_labels/val_10_386_12.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,13,ground_truth/sample_set/val/10/386/13.jpg,2543,చిన్నతనంలో,data/ground_truth/word_labels/val_10_386_13.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,14,ground_truth/sample_set/val/10/386/14.jpg,730,సమావేశానికి,data/ground_truth/word_labels/val_10_386_14.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,15,ground_truth/sample_set/val/10/386/15.jpg,4352,ఆద్యురాలు,data/ground_truth/word_labels/val_10_386_15.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,16,ground_truth/sample_set/val/10/386/16.jpg,10998,లాంటివారు,data/ground_truth/word_labels/val_10_386_16.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,17,ground_truth/sample_set/val/10/386/17.jpg,10000,మతిపోయింది,data/ground_truth/word_labels/val_10_386_17.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,18,ground_truth/sample_set/val/10/386/18.jpg,7252,తారసపడుతుంటారు,data/ground_truth/word_labels/val_10_386_18.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,19,ground_truth/sample_set/val/10/386/19.jpg,10274,మిత్రపక్షాలైన,data/ground_truth/word_labels/val_10_386_19.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,20,ground_truth/sample_set/val/10/386/20.jpg,8979,పెట్టదు,data/ground_truth/word_labels/val_10_386_20.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,21,ground_truth/sample_set/val/10/386/21.jpg,6308,చాల,data/ground_truth/word_labels/val_10_386_21.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,22,ground_truth/sample_set/val/10/386/22.jpg,12732,స్తుతియిస్తూ,data/ground_truth/word_labels/val_10_386_22.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,23,ground_truth/sample_set/val/10/386/23.jpg,2540,చిత్తశుద్ధికి,data/ground_truth/word_labels/val_10_386_23.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_386,val,10,386,24,ground_truth/sample_set/val/10/386/24.jpg,98,నెల,data/ground_truth/word_labels/val_10_386_24.txt,data/ground_truth/page_labels/val_10_386.txt
val_10_469,val,10,469,1,ground_truth/sample_set/val/10/469/1.jpg,8947,పూర్తిచేయనున్నట్లు,data/ground_truth/word_labels/val_10_469_1.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,2,ground_truth/sample_set/val/10/469/2.jpg,3967,అనుసరిస్తారే,data/ground_truth/word_labels/val_10_469_2.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,3,ground_truth/sample_set/val/10/469/3.jpg,9242,ప్రతాపరెడ్డి,data/ground_truth/word_labels/val_10_469_3.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,4,ground_truth/sample_set/val/10/469/4.jpg,11711,వెచ్చగా,data/ground_truth/word_labels/val_10_469_4.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,5,ground_truth/sample_set/val/10/469/5.jpg,10143,మాకాప్రస్తావనే,data/ground_truth/word_labels/val_10_469_5.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,6,ground_truth/sample_set/val/10/469/6.jpg,10351,ముగ్గులేసి,data/ground_truth/word_labels/val_10_469_6.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,7,ground_truth/sample_set/val/10/469/7.jpg,155,సినిమాలు,data/ground_truth/word_labels/val_10_469_7.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,8,ground_truth/sample_set/val/10/469/8.jpg,6111,గెలిచిందంటే,data/ground_truth/word_labels/val_10_469_8.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,9,ground_truth/sample_set/val/10/469/9.jpg,9091,పొందని,data/ground_truth/word_labels/val_10_469_9.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,10,ground_truth/sample_set/val/10/469/10.jpg,6560,చేతలు,data/ground_truth/word_labels/val_10_469_10.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,11,ground_truth/sample_set/val/10/469/11.jpg,4582,ఇతివ్యజానతో,data/ground_truth/word_labels/val_10_469_11.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,12,ground_truth/sample_set/val/10/469/12.jpg,4567,ఇచ్చినట్టని,data/ground_truth/word_labels/val_10_469_12.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,13,ground_truth/sample_set/val/10/469/13.jpg,8404,పంతొమ్మిదివేల,data/ground_truth/word_labels/val_10_469_13.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,14,ground_truth/sample_set/val/10/469/14.jpg,10552,మ్యూజియం,data/ground_truth/word_labels/val_10_469_14.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,15,ground_truth/sample_set/val/10/469/15.jpg,12807,స్వాగతం,data/ground_truth/word_labels/val_10_469_15.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,16,ground_truth/sample_set/val/10/469/16.jpg,9019,పెన్నుతో,data/ground_truth/word_labels/val_10_469_16.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,17,ground_truth/sample_set/val/10/469/17.jpg,12051,శ్రమిస్తున్నాడు,data/ground_truth/word_labels/val_10_469_17.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,18,ground_truth/sample_set/val/10/469/18.jpg,662,జట్టును,data/ground_truth/word_labels/val_10_469_18.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,19,ground_truth/sample_set/val/10/469/19.jpg,9517,ఫోర్ల,data/ground_truth/word_labels/val_10_469_19.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,20,ground_truth/sample_set/val/10/469/20.jpg,5075,ఐవైఆర్,data/ground_truth/word_labels/val_10_469_20.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,21,ground_truth/sample_set/val/10/469/21.jpg,1386,విజయాలను,data/ground_truth/word_labels/val_10_469_21.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,22,ground_truth/sample_set/val/10/469/22.jpg,4896,ఎక్కువైతే,data/ground_truth/word_labels/val_10_469_22.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,23,ground_truth/sample_set/val/10/469/23.jpg,4466,ఆవకాశం,data/ground_truth/word_labels/val_10_469_23.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_469,val,10,469,24,ground_truth/sample_set/val/10/469/24.jpg,2645,టూ,data/ground_truth/word_labels/val_10_469_24.txt,data/ground_truth/page_labels/val_10_469.txt
val_10_480,val,10,480,1,ground_truth/sample_set/val/10/480/1.jpg,6730,జంధ్యాల,data/ground_truth/word_labels/val_10_480_1.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,2,ground_truth/sample_set/val/10/480/2.jpg,2727,తేలనుంది,data/ground_truth/word_labels/val_10_480_2.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,3,ground_truth/sample_set/val/10/480/3.jpg,6900,జెంటిల్మన్,data/ground_truth/word_labels/val_10_480_3.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,4,ground_truth/sample_set/val/10/480/4.jpg,4807,ఉపాధ్యాయులకు,data/ground_truth/word_labels/val_10_480_4.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,5,ground_truth/sample_set/val/10/480/5.jpg,1257,నాలో,data/ground_truth/word_labels/val_10_480_5.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,6,ground_truth/sample_set/val/10/480/6.jpg,12463,సాధ్యమేనని,data/ground_truth/word_labels/val_10_480_6.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,7,ground_truth/sample_set/val/10/480/7.jpg,300,చేసుకోవచ్చు,data/ground_truth/word_labels/val_10_480_7.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,8,ground_truth/sample_set/val/10/480/8.jpg,8715,పాంచ,data/ground_truth/word_labels/val_10_480_8.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,9,ground_truth/sample_set/val/10/480/9.jpg,4022,అప్రయత్నంగా,data/ground_truth/word_labels/val_10_480_9.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,10,ground_truth/sample_set/val/10/480/10.jpg,11842,వేస్తుంటాను,data/ground_truth/word_labels/val_10_480_10.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,11,ground_truth/sample_set/val/10/480/11.jpg,6087,గుర్తుకుతెస్తాయి,data/ground_truth/word_labels/val_10_480_11.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,12,ground_truth/sample_set/val/10/480/12.jpg,11504,విమర్శించారట,data/ground_truth/word_labels/val_10_480_12.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,13,ground_truth/sample_set/val/10/480/13.jpg,1805,పాపులర్,data/ground_truth/word_labels/val_10_480_13.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,14,ground_truth/sample_set/val/10/480/14.jpg,12280,సమకాలంలో,data/ground_truth/word_labels/val_10_480_14.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,15,ground_truth/sample_set/val/10/480/15.jpg,4989,ఎవ్వరిలోను,data/ground_truth/word_labels/val_10_480_15.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,16,ground_truth/sample_set/val/10/480/16.jpg,11991,శిఖలు,data/ground_truth/word_labels/val_10_480_16.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,17,ground_truth/sample_set/val/10/480/17.jpg,6569,చేపట్టగల,data/ground_truth/word_labels/val_10_480_17.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,18,ground_truth/sample_set/val/10/480/18.jpg,1890,మకరం,data/ground_truth/word_labels/val_10_480_18.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,19,ground_truth/sample_set/val/10/480/19.jpg,11696,వృషభం,data/ground_truth/word_labels/val_10_480_19.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,20,ground_truth/sample_set/val/10/480/20.jpg,11546,వివాహ్రపయత్నం,data/ground_truth/word_labels/val_10_480_20.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,21,ground_truth/sample_set/val/10/480/21.jpg,12345,సమ్మేళనంతో,data/ground_truth/word_labels/val_10_480_21.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,22,ground_truth/sample_set/val/10/480/22.jpg,213,ఎవరో,data/ground_truth/word_labels/val_10_480_22.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,23,ground_truth/sample_set/val/10/480/23.jpg,7361,తీసుకువెళ్ళి,data/ground_truth/word_labels/val_10_480_23.txt,data/ground_truth/page_labels/val_10_480.txt
val_10_480,val,10,480,24,ground_truth/sample_set/val/10/480/24.jpg,404,పూజలు,data/ground_truth/word_labels/val_10_480_24.txt,data/ground_truth/page_labels/val_10_480.txt
test_9_13,test,9,13,1,ground_truth/sample_set/test/9/13/1.jpg,9761,బొట్టుపైనా,data/ground_truth/word_labels/test_9_13_1.txt,data/ground_truth/page_labels/test_9_13.txt
test_9_13,test,9,13,2,ground_truth/sample_set/test/9/13/2.jpg,3216,మూలిగే,data/ground_truth/word_labels/test_9_13_2.txt,data/ground_truth/page_labels/test_9_13.txt
test_9_13,test,9,13,3,ground_truth/sample_set/test/9/13/3.jpg,162,ప్రభుత్వాలు,data/ground_truth/word_labels/test_9_13_3.txt,data/ground_truth/page_labels/test_9_13.txt
test_9_13,test,9,13,4,ground_truth/sample_set/test/9/13/4.jpg,9063,పేర్కొనాలి,data/ground_truth/word_labels/test_9_13_4.txt,data/ground_truth/page_labels/test_9_13.txt
test_9_13,test,9,13,5,ground_truth/sample_set/test/9/13/5.jpg,7186,తరలించాల్సి,data/ground_truth/word_labels/test_9_13_5.txt,data/ground_truth/page_labels/test_9_13.txt
test_9_13,test,9,13,6,ground_truth/sample_set/test/9/13/6.jpg,1634,చలనచిత్ర,data/ground_truth/word_labels/test_9_13_6.txt,data/ground_truth/page_labels/test_9_13.txt
test_9_13,test,9,13,7,ground_truth/sample_set/test/9/13/7.jpg,6343,చిత్రకథలు,data/ground_truth/word_labels/test_9_13_7.txt,data/ground_truth/page_labels/test_9_13.txt
test_9_13,test,9,13,8,ground_truth/sample_set/test/9/13/8.jpg,1432,సాక్ష్యం,data/ground_truth/word_labels/test_9_13_8.txt,data/ground_truth/page_labels/test_9_13.txt
test_9_13,test,9,13,9,ground_truth/sample_set/test/9/13/9.jpg,8178,నిర్ధారించేవారు,data/ground_truth/word_labels/test_9_13_9.txt,data/ground_truth/page_labels/test_9_13.txt
test_9_13,test,9,13,10,ground_truth/sample_set/test/9/13/10.jpg,1499,ఆగమ,data/ground_truth/word_labels/test_9_13_10.txt,data/ground_truth/page_labels/test_9_13.txt
test_9_13,test,9,13,11,ground_truth/sample_set/test/9/13/11.jpg,1148,ఊహించని,data/ground_truth/word_labels/test_9_13_11.txt,data/ground_truth/page_labels/test_9_13.txt
