input_kind,page_key,image_index,source_image_path,model_a,model_b,model_a_status,model_b_status,model_a_text,model_b_text,agreement_score,disagreement_score,human_review,review_reason
raw,test_9_249,15,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/15.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_249,16,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/16.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_249,17,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/17.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_249,18,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/18.jpg,surya,tesseract,empty_output,ok,,డజగయాల్ల,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_9_249,19,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/19.jpg,surya,tesseract,empty_output,ok,,చశౌనరి,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_9_249,20,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/20.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_249,21,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/21.jpg,surya,tesseract,ok,ok,గాను,ర,0.000000,1.000000,true,agreement_below_threshold
raw,test_9_249,22,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/22.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_249,23,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/23.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_249,24,/home/tom/telugu_data/ground_truth/sample_set/test/9/249/24.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_252,1,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/1.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_252,2,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/2.jpg,surya,tesseract,ok,empty_output,పాటలోనే,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_9_252,3,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/3.jpg,surya,tesseract,ok,ok,తప్పబయింది,తఘ్తుతుంది,0.500000,0.500000,true,agreement_below_threshold
raw,test_9_252,4,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/4.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_252,5,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/5.jpg,surya,tesseract,ok,ok,వైమానియన్,ఢితల్త్‌మూణీరులో,0.080000,0.920000,true,agreement_below_threshold
raw,test_9_252,6,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/6.jpg,surya,tesseract,ok,ok,సమాచారం,మాకం,0.545455,0.454545,true,agreement_below_threshold
raw,test_9_252,7,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/7.jpg,surya,tesseract,empty_output,ok,,తీటలస్మ,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_9_252,8,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/8.jpg,surya,tesseract,ok,ok,సమీకృతంగా,సమద,0.333333,0.666667,true,agreement_below_threshold
raw,test_9_252,9,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/9.jpg,surya,tesseract,ok,empty_output,ముడి,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_9_252,10,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/10.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_252,11,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/11.jpg,surya,tesseract,ok,empty_output,సిద్ధాంతం,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_9_252,12,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/12.jpg,surya,tesseract,empty_output,ok,,అనుసరశియం,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_9_252,13,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/13.jpg,surya,tesseract,ok,ok,‍,అవీకలళొలు,0.000000,1.000000,true,agreement_below_threshold
raw,test_9_252,14,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/14.jpg,surya,tesseract,ok,empty_output,పారిశ్రామికోటానికి,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_9_252,15,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/15.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_252,16,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/16.jpg,surya,tesseract,ok,empty_output,బెన్నెస్కోర్‌లలో,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_9_252,17,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/17.jpg,surya,tesseract,ok,empty_output,ప్రత్యేక శాత కూళాలను,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_9_252,18,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/18.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_252,19,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/19.jpg,surya,tesseract,ok,empty_output,కేవలం,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_9_252,20,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/20.jpg,surya,tesseract,ok,ok,పంటలను,మేయయలను,0.461538,0.538462,true,agreement_below_threshold
raw,test_9_252,21,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/21.jpg,surya,tesseract,ok,empty_output,వివరాలు,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_9_252,22,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/22.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_252,23,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/23.jpg,surya,tesseract,ok,empty_output,దండ వార్తా,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_9_252,24,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/24.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_252,25,/home/tom/telugu_data/ground_truth/sample_set/test/9/252/25.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_393,1,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/1.jpg,surya,tesseract,empty_output,ok,,ఫ్రేటీలను,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_9_393,2,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/2.jpg,surya,tesseract,ok,ok,విద్యా సౌకర్యాలు,వీజయరామారొంత్ర,0.200000,0.800000,true,agreement_below_threshold
raw,test_9_393,3,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/3.jpg,surya,tesseract,ok,ok,‍,అర్హ,0.000000,1.000000,true,agreement_below_threshold
raw,test_9_393,4,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/4.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_393,5,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/5.jpg,surya,tesseract,ok,ok,కాళిష్టార్థావు,రాళౌళ్రూరరాయ్ర,0.357143,0.642857,true,agreement_below_threshold
raw,test_9_393,6,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/6.jpg,surya,tesseract,empty_output,ok,,వలకేరింలదం,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_9_393,7,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/7.jpg,surya,tesseract,ok,empty_output,మానవ,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_9_393,8,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/8.jpg,surya,tesseract,empty_output,ok,,వరిద్దరిన్‌,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_9_393,9,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/9.jpg,surya,tesseract,empty_output,ok,,లుగ,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_9_393,10,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/10.jpg,surya,tesseract,ok,empty_output,‍,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_9_393,11,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/11.jpg,surya,tesseract,ok,ok,సుబ్బరామ వర్మ,గుబురొయ,0.300000,0.700000,true,agreement_below_threshold
raw,test_9_393,12,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/12.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_393,13,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/13.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_393,14,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/14.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_393,15,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/15.jpg,surya,tesseract,ok,empty_output,‍,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_9_393,16,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/16.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_393,17,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/17.jpg,surya,tesseract,ok,ok,‍,లిదర్సంగా,0.000000,1.000000,true,agreement_below_threshold
raw,test_9_393,18,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/18.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_393,19,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/19.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_393,20,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/20.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_9_393,21,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/21.jpg,surya,tesseract,ok,ok,‌,వంయటలోను,0.000000,1.000000,true,agreement_below_threshold
raw,test_9_393,22,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/22.jpg,surya,tesseract,ok,empty_output,దమో నందం,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_9_393,23,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/23.jpg,surya,tesseract,ok,ok,ఎవరి లోనేనా,ఎణేరి లగాల,0.571429,0.428571,true,agreement_below_threshold
raw,test_9_393,24,/home/tom/telugu_data/ground_truth/sample_set/test/9/393/24.jpg,surya,tesseract,empty_output,ok,,క,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_12_48,1,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/1.jpg,surya,tesseract,ok,empty_output,పి బ య్య,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_48,2,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/2.jpg,surya,tesseract,empty_output,ok,,ఖావిస్తున్నాం,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_12_48,3,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/3.jpg,surya,tesseract,ok,ok,వాని సేట్ర,మ్లనపు,0.125000,0.875000,true,agreement_below_threshold
raw,test_12_48,4,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/4.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_48,5,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/5.jpg,surya,tesseract,ok,ok,పెద్ద పుల్లాల్లి,వదీజల్లాతి,0.461538,0.538462,true,agreement_below_threshold
raw,test_12_48,6,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/6.jpg,surya,tesseract,ok,ok,నిరాహార దక్షిణు,గీరాహార బొకేలు,0.551724,0.448276,true,agreement_below_threshold
raw,test_12_48,7,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/7.jpg,surya,tesseract,ok,ok,అనుమతీరార డోర్మాన్,అసుర తందన,0.370370,0.629630,true,agreement_below_threshold
raw,test_12_48,8,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/8.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_48,9,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/9.jpg,surya,tesseract,ok,empty_output,తొలోబడి స్తామని,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_48,10,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/10.jpg,surya,tesseract,empty_output,ok,,కేవా,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_12_48,11,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/11.jpg,surya,tesseract,ok,empty_output,మరికొండలు,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_48,12,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/12.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_48,13,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/13.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_48,14,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/14.jpg,surya,tesseract,ok,empty_output,పాట దంతో,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_48,15,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/15.jpg,surya,tesseract,empty_output,ok,,వాంతీ భ బీలీలను,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_12_48,16,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/16.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_48,17,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/17.jpg,surya,tesseract,empty_output,ok,,చౌడియోసే,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_12_48,18,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/18.jpg,surya,tesseract,ok,empty_output,తా భీష ట్రై,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_48,19,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/19.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_48,20,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/20.jpg,surya,tesseract,ok,ok,సంక్ర ఉంచో,సర కీ రమ,0.333333,0.666667,true,agreement_below_threshold
raw,test_12_48,21,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/21.jpg,surya,tesseract,ok,ok,ప్రభావాలు,ష్రదయోఎలడై,0.315789,0.684211,true,agreement_below_threshold
raw,test_12_48,22,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/22.jpg,surya,tesseract,empty_output,ok,,రి వైడన,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_12_48,23,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/23.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_48,24,/home/tom/telugu_data/ground_truth/sample_set/test/12/48/24.jpg,surya,tesseract,empty_output,ok,,పతిం,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_12_70,1,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/1.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_70,2,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/2.jpg,surya,tesseract,ok,empty_output,పట్టు,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_70,3,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/3.jpg,surya,tesseract,empty_output,ok,,ఆసుఖం౦ంధోరో,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_12_70,4,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/4.jpg,surya,tesseract,ok,empty_output,బేయ లేమినీ,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_70,5,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/5.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_70,6,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/6.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_70,7,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/7.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_70,8,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/8.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_70,9,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/9.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_70,10,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/10.jpg,surya,tesseract,ok,empty_output,స్వ స్వ రూపాయ,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_70,11,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/11.jpg,surya,tesseract,ok,empty_output,సల పుట్టు,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_70,12,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/12.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_70,13,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/13.jpg,surya,tesseract,ok,empty_output,వంగ ముల్లు,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_70,14,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/14.jpg,surya,tesseract,ok,ok,రొచ యానో లు,రగ యాయ,0.470588,0.529412,true,agreement_below_threshold
raw,test_12_70,15,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/15.jpg,surya,tesseract,ok,ok,సంగీతపరంగా,సంగోత్రీసరంగా,0.695652,0.304348,true,agreement_below_threshold
raw,test_12_70,16,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/16.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_70,17,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/17.jpg,surya,tesseract,empty_output,ok,,రాజశేఖరం,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_12_70,18,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/18.jpg,surya,tesseract,ok,empty_output,కాసి,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_70,19,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/19.jpg,surya,tesseract,ok,empty_output,పారిశ్రాంతి,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_70,20,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/20.jpg,surya,tesseract,ok,empty_output,బాలా మంది,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_70,21,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/21.jpg,surya,tesseract,ok,empty_output,దేవోత్సవాల,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_70,22,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/22.jpg,surya,tesseract,ok,empty_output,మనుష్య,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_70,23,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/23.jpg,surya,tesseract,ok,ok,బి జ్ఞలమ్,టిఖ్లింగస్లే,0.380952,0.619048,true,agreement_below_threshold
raw,test_12_70,24,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/24.jpg,surya,tesseract,ok,empty_output,మధుర,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_70,25,/home/tom/telugu_data/ground_truth/sample_set/test/12/70/25.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_113,1,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/1.jpg,surya,tesseract,ok,ok,బ్రహ్మానా శ్రోకూడా,బరరొ రొమాడా,0.413793,0.586207,true,agreement_below_threshold
raw,test_12_113,2,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/2.jpg,surya,tesseract,ok,ok,మౌరా,మాకాయు,0.400000,0.600000,true,agreement_below_threshold
raw,test_12_113,3,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/3.jpg,surya,tesseract,empty_output,ok,,అ గనోతలను,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_12_113,4,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/4.jpg,surya,tesseract,empty_output,ok,,అఖీనుఇముల,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_12_113,5,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/5.jpg,surya,tesseract,ok,empty_output,బక్ష్యం బ లేదు,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_113,6,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/6.jpg,surya,tesseract,ok,empty_output,ప్రతిపాదనకు,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_113,7,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/7.jpg,surya,tesseract,ok,ok,గెండింటలు పెట్టి,రెంగీంత్రీటువిటీ,0.250000,0.750000,true,agreement_below_threshold
raw,test_12_113,8,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/8.jpg,surya,tesseract,empty_output,ok,,డు,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_12_113,9,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/9.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_113,10,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/10.jpg,surya,tesseract,ok,empty_output,మహా దేవునికి,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_113,11,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/11.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_113,12,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/12.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_113,13,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/13.jpg,surya,tesseract,empty_output,ok,,న,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_12_113,14,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/14.jpg,surya,tesseract,empty_output,ok,,త గిం,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_12_113,15,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/15.jpg,surya,tesseract,ok,empty_output,సహా రోటు,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_113,16,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/16.jpg,surya,tesseract,ok,empty_output,ప్రవహియానికి,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_113,17,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/17.jpg,surya,tesseract,ok,ok,ా,తలివాటతువథీన,0.153846,0.846154,true,agreement_below_threshold
raw,test_12_113,18,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/18.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_113,19,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/19.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_113,20,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/20.jpg,surya,tesseract,ok,ok,కవి ఆరోగ్యం,క ీ తీయం,0.421053,0.578947,true,agreement_below_threshold
raw,test_12_113,21,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/21.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_113,22,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/22.jpg,surya,tesseract,ok,ok,ప్రామ మాల,మౌరుమూల,0.375000,0.625000,true,agreement_below_threshold
raw,test_12_113,23,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/23.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_113,24,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/24.jpg,surya,tesseract,ok,empty_output,కాస్పేట్,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_113,25,/home/tom/telugu_data/ground_truth/sample_set/test/12/113/25.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_125,1,/home/tom/telugu_data/ground_truth/sample_set/test/12/125/1.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_125,2,/home/tom/telugu_data/ground_truth/sample_set/test/12/125/2.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_125,3,/home/tom/telugu_data/ground_truth/sample_set/test/12/125/3.jpg,surya,tesseract,empty_output,empty_output,,,0.000000,1.000000,true,both_empty;agreement_below_threshold
raw,test_12_125,4,/home/tom/telugu_data/ground_truth/sample_set/test/12/125/4.jpg,surya,tesseract,empty_output,ok,,డీరిగిసు ందీన,0.000000,1.000000,true,surya_empty;agreement_below_threshold
raw,test_12_125,5,/home/tom/telugu_data/ground_truth/sample_set/test/12/125/5.jpg,surya,tesseract,ok,ok,పాత్రలలో,పొత్రం,0.571429,0.428571,true,agreement_below_threshold
raw,test_12_125,6,/home/tom/telugu_data/ground_truth/sample_set/test/12/125/6.jpg,surya,tesseract,ok,empty_output,మాట్లా ని డ్డా ౦,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_125,7,/home/tom/telugu_data/ground_truth/sample_set/test/12/125/7.jpg,surya,tesseract,ok,empty_output,కుని మాస్ట్,,0.000000,1.000000,true,tesseract_empty;agreement_below_threshold
raw,test_12_125,8,/home/tom/telugu_data/ground_truth/sample_set/test/12/125/8.jpg,surya,tesseract,ok,ok,మామ లక్ష,మాస్పులకైు,0.444444,0.555556,true,agreement_below_threshold
